Vienna,Austria,Seattle,USA,3940,6812,17,9,May,11,11:52 AM,yes,02333
San Fransisco,USA,Amsterdam,Netherlands,2022,7709,14,9,June,2,7:15 AM,yes,04893
Warsaw,Poland,Panama City,Panama,3135,7665,14,7,March,2,6:24 AM,yes,09021
Moscow,Russia,Nagasaki,Japan,2671,6794,13,6,August,5,4:19 PM,yes,01622
Mar Del Plata,Argentina,New Dehli,India,1749,10376,15,8,January,8,5:39 AM,yes,07631
Beijing,China,Gainesville,USA,4962,7417,12,12,October,2,11:01 AM,yes,04833
Milan,Italy,Bergen,Norway,331,461,2,0,March,0,0:22 AM,yes,06655
Hong Kong,China,Copenhagen,Denmark,2820,9443,16,6,October,14,0:58 PM,yes,05714
Baghdad,Iraq,Havana,Cuba,1353,8118,11,7,May,18,6:01 AM,yes,05697
Berlin,Germany,Warsaw,Poland,118,58,3,0,January,11,6:51 AM,yes,01023
Kansas City,USA,Juneau,USA,703,2046,8,3,May,4,6:27 AM,no,07128
Warsaw,Poland,Seoul,South Korea,1505,11168,27,7,March,4,0:55 AM,yes,01662
Edinburgh,Scotland,Copenhagen,Denmark,147,700,3,1,June,15,7:56 PM,yes,02175
St. Tropez,France,Tampa,USA,1768,7002,8,6,February,25,4:42 AM,yes,03137
London,England,Havana,Cuba,1889,2383,7,5,June,24,2:39 AM,yes,03826
Seoul,South Korea,Montevideo,Uruguay,5393,10803,26,12,March,12,11:33 PM,yes,06411
Washington DC,USA,Edinburgh,Scotland,1764,2343,10,5,July,4,5:18 PM,yes,04321
Seoul,South Korea,Ibiza,Spain,2688,6379,25,7,February,6,1:44 PM,yes,07097
Dublin,Ireland,Milan,Italy,325,199,1,1,April,22,3:53 PM,yes,04578
Stockholm,Sweden,Beijing,China,1062,8857,15,6,June,20,12:60 PM,yes,03850
Warsaw,Poland,Frankfurt,Germany,168,110,3,0,October,7,8:54 AM,yes,03558
Lima,Peru,Gainesville,USA,185,1044,2,1,August,12,2:30 PM,yes,01414
Quito,Ecuador,Glasgow,Scotland,2621,8087,8,6,August,1,11:09 PM,yes,09547
Quebec,Canada,Caracas,Venezuela,58,316,1,0,November,9,2:44 PM,yes,07678
Dubai,United Arab Emirates,Beijing,China,1722,3991,5,4,August,23,5:23 AM,yes,09448
Tampa,USA,Hong Kong,China,5052,6942,18,12,February,0,5:38 PM,yes,01717
Moscow,Russia,Sao Paulo,Brazil,2909,10830,8,6,July,4,6:36 AM,yes,02253
Taipei,Taiwan,Gainesville,USA,2839,6081,15,12,March,2,0:34 PM,yes,07068
Atlanta,USA,Oslo,Norway,1834,8673,12,6,March,22,1:58 PM,yes,00679
Buenos Aires,Argentina,Zurich,Switzerland,1908,4562,15,5,January,10,10:51 AM,yes,03310
San Juan,Puerto Rico,Reykjavik,Iceland,667,3062,4,4,November,12,8:35 AM,yes,02317
New York,USA,Austin,USA,363,446,2,1,June,19,8:05 PM,no,00708
Ibiza,Spain,Stockholm,Sweden,202,97,1,0,May,29,12:58 AM,yes,03558
Santorini,Greece,Mexico City,Mexico,3413,6814,21,9,June,11,10:53 AM,yes,07317
Helsinki,Finland,Naples,Italy,63,479,3,1,September,26,4:28 PM,yes,04970
Santiago,Chile,Bergen,Norway,2490,6641,13,6,March,10,7:25 PM,yes,09110
Washington DC,USA,Stockholm,Sweden,1416,7024,7,6,April,28,5:38 PM,yes,09356
Moscow,Russia,Edinburgh,Scotland,519,566,2,2,November,29,2:49 AM,yes,00850
Budapest,Hungary,Helsinki,Finland,216,1333,1,1,May,29,12:36 PM,yes,04485
Dallas,USA,Medellin,Colombia,68,214,3,0,April,10,0:11 AM,yes,06076
Malmo,Sweden,Oslo,Norway,331,84,2,0,December,26,1:15 PM,yes,01316
Tunis,Tunisia,Atlanta,USA,1562,3121,13,5,August,21,9:27 AM,yes,01598
Brussels,Belgium,Mumbai,India,1271,744,9,3,January,25,6:15 AM,yes,08837
Naples,Italy,Seattle,USA,3566,6479,23,9,June,8,9:10 PM,yes,02692
Hong Kong,China,Santiago,Chile,4928,8435,16,12,January,13,8:02 AM,yes,05774
Bergen,Norway,Mexico City,Mexico,1845,9027,20,8,January,16,0:35 AM,yes,06001
Zurich,Switzerland,Madrid,Spain,282,299,3,0,March,20,9:28 AM,yes,05793
Nairobi,Kenya,Hong Kong,China,2027,2618,11,5,June,18,11:23 AM,yes,04328
Dubai,United Arab Emirates,Nagasaki,Japan,1313,2184,11,5,November,12,10:18 AM,yes,02148
Brussels,Belgium,Vienna,Austria,282,70,3,0,December,7,2:44 AM,yes,07109
Gainesville,USA,Taipei,Taiwan,4737,6405,26,12,November,7,4:13 AM,yes,03457
Amsterdam,Netherlands,Panama City,Panama,3218,11759,16,7,September,28,12:43 PM,yes,07478
Istanbul,Turkyie,Zurich,Switzerland,144,124,3,1,June,24,5:21 PM,yes,05517
Frankfurt,Germany,Hong Kong,China,1464,8676,14,6,July,0,0:49 PM,yes,05422
Buenos Aires,Argentina,Naples,Italy,882,3697,11,5,July,6,9:47 PM,yes,00061
Berlin,Germany,Paris,France,223,212,2,0,June,14,6:48 PM,yes,00731
Tunis,Tunisia,Oporto,Portugal,345,138,3,0,February,6,8:13 PM,yes,02249
Kyiv,Ukraine,Mar Del Plata,Argentina,1113,8442,9,6,January,6,12:39 AM,yes,02944
Warsaw,Poland,Bogota,Colombia,3093,8861,14,7,October,17,10:07 AM,yes,04839
St. Petersburg,Russia,Amsterdam,Netherlands,338,395,3,1,June,23,4:41 AM,yes,01220
Baghdad,Iraq,Bogota,Colombia,3724,10973,25,8,May,8,2:58 AM,yes,04698
Kyiv,Ukraine,Vienna,Austria,113,133,3,1,January,4,0:50 PM,yes,05282
New Dehli,India,New York,USA,2110,6033,13,9,July,18,3:02 AM,yes,09599
Budapest,Hungary,Dublin,Ireland,188,429,1,1,September,15,0:10 PM,yes,03276
Rome,Italy,Moscow,Russia,58,438,3,1,August,6,9:44 AM,yes,04403
Santiago,Chile,San Juan,Puerto Rico,67,363,2,0,April,18,10:49 AM,yes,09247
Madeira,Portugal,Frankfurt,Germany,105,1123,1,1,January,27,0:54 PM,yes,02320
Sevilla,Spain,Los Angeles,USA,4024,8041,28,9,July,18,0:52 AM,yes,04310
Zanzibar,Tanzania,Miami,USA,2145,6984,16,7,August,16,5:00 AM,yes,01111
Kansas City,USA,Valencia,Spain,2147,8463,26,7,July,22,8:04 PM,yes,00086
Glasgow,Scotland,Houston,USA,1490,6286,12,6,August,26,5:55 PM,yes,07290
Tunis,Tunisia,Melbourne,Australia,3746,11291,18,9,April,12,1:00 PM,yes,00204
Mar Del Plata,Argentina,Havana,Cuba,141,113,3,1,March,29,5:50 PM,yes,00888
Prague,Chzechia,Seattle,USA,4216,8938,16,9,March,29,4:08 AM,yes,07644
Berlin,Germany,Istanbul,Turkyie,74,759,1,1,September,21,6:06 PM,yes,05497
Havana,Cuba,Juneau,USA,1427,2775,6,4,July,9,1:60 AM,yes,01543
Cape Town,South Africa,Valencia,Spain,181,392,3,0,September,19,6:27 PM,yes,09494
Houston,USA,Zurich,Switzerland,2031,7597,12,7,August,10,12:58 AM,yes,09703
Vienna,Austria,Sevilla,Spain,222,173,2,0,October,22,0:27 PM,yes,04015
St. Petersburg,Russia,Malmo,Sweden,297,1781,1,1,February,20,12:46 PM,yes,05540
New Dehli,India,Marrakesh,Morocco,1044,2785,4,4,April,23,12:35 AM,yes,05507
Dallas,USA,Nairobi,Kenya,1457,9261,13,8,February,13,0:34 AM,yes,06352
London,England,Caracas,Venezuela,857,4963,12,5,September,23,10:16 AM,yes,02144
Paris,France,Edinburgh,Scotland,363,1016,3,1,July,1,7:50 PM,yes,09672
Reykjavik,Iceland,Kansas City,USA,2006,4564,11,5,December,11,4:23 PM,yes,09995
Paris,France,Kyiv,Ukraine,277,1992,3,1,March,23,6:51 PM,yes,05243
London,England,Kyiv,Ukraine,663,1468,4,2,January,6,6:07 PM,yes,06357
Brussels,Belgium,Nice,France,134,399,2,0,September,14,9:36 PM,yes,02506
Toronto,Canada,Chicago,USA,79,1555,1,1,July,26,6:10 AM,yes,08556
Medellin,Colombia,Nice,France,3302,7535,12,7,June,29,8:27 AM,yes,01977
Mexico City,Mexico,Panama City,Panama,105,1845,2,1,June,10,5:16 PM,yes,03736
Zanzibar,Tanzania,Nagasaki,Japan,1674,8508,13,6,October,24,0:18 AM,yes,01015
Quito,Ecuador,Warsaw,Poland,1648,11565,20,7,July,3,12:16 PM,yes,06878
Shanghai,China,Minsk,Belarus,1406,2371,11,5,June,9,4:26 AM,yes,02505
Taipei,Taiwan,Seoul,South Korea,308,1869,3,1,April,3,6:39 PM,yes,03219
Santorini,Greece,Nice,France,170,299,2,1,September,7,1:42 AM,yes,07147
Quito,Ecuador,Seoul,South Korea,4262,8716,22,14,September,19,3:03 AM,yes,02209
Rome,Italy,Hong Kong,China,1658,11734,7,6,March,23,11:37 PM,yes,06906
Bangkok,Thailand,Sofia,Bulgaria,1519,5621,9,4,March,21,9:48 AM,yes,01285
St. Petersburg,Russia,Los Angeles,USA,3299,7638,25,10,June,3,3:05 AM,yes,01078
Marrakesh,Morocco,Montevideo,Uruguay,1604,2768,5,4,March,3,0:03 AM,yes,00866
Panama City,Panama,San Juan,Puerto Rico,321,120,2,1,July,28,7:08 AM,yes,07520
Las Vegas,USA,Frankfurt,Germany,2359,6124,21,9,April,10,9:19 AM,yes,08578
St. Petersburg,Russia,London,England,767,490,5,2,October,1,4:53 AM,yes,01851
Zurich,Switzerland,Glasgow,Scotland,375,1614,1,1,April,6,5:44 AM,yes,05690
Madeira,Portugal,Nice,France,337,656,1,1,November,23,10:46 AM,yes,04697
Stockholm,Sweden,Nagasaki,Japan,2296,7861,27,7,May,19,7:07 AM,yes,01082
Dubai,United Arab Emirates,Dallas,USA,3897,7892,28,9,May,9,4:26 AM,yes,03819
Malmo,Sweden,Nagasaki,Japan,3217,8721,26,7,April,6,4:51 PM,yes,01083
Amsterdam,Netherlands,Okinawa,Japan,1652,11533,16,7,October,2,7:32 AM,yes,03003
Vienna,Austria,Mumbai,India,1561,1954,9,3,December,13,11:25 PM,yes,03493
Washington DC,USA,Mexico City,Mexico,642,1343,2,2,March,25,9:27 PM,yes,07410
Houston,USA,Dublin,Ireland,1056,8593,11,6,February,7,9:13 PM,yes,07178
Seattle,USA,Austin,USA,267,1626,4,2,October,12,5:08 PM,no,05397
New Dehli,India,Brasilia,Brazil,2574,8562,28,8,May,3,9:05 PM,yes,01347
Kansas City,USA,Shanghai,China,5048,9654,25,13,June,5,10:23 PM,yes,04799
Naples,Italy,New Dehli,India,1183,1021,9,3,June,6,11:39 PM,yes,09374
Naples,Italy,Medellin,Colombia,1878,7603,23,7,November,26,6:31 PM,yes,01895
Vienna,Austria,Copenhagen,Denmark,166,268,2,0,September,26,6:10 PM,yes,02220
Warsaw,Poland,Brasilia,Brazil,1757,2356,13,5,April,10,6:28 PM,yes,02039
Reykjavik,Iceland,Los Angeles,USA,1498,8484,24,7,April,9,8:54 PM,yes,05755
Marrakesh,Morocco,Medellin,Colombia,2436,9110,11,6,October,25,12:08 AM,yes,09506
Sydney,Australia,Milan,Italy,3725,6829,13,8,July,27,5:23 PM,yes,04896
San Fransisco,USA,Seattle,USA,81,283,3,0,December,28,4:25 AM,no,04868
Oporto,Portugal,Rome,Italy,180,531,3,1,September,0,0:58 AM,yes,06494
San Fransisco,USA,Nairobi,Kenya,2397,6721,20,10,November,7,6:43 PM,yes,08368
Dubai,United Arab Emirates,Buenos Aires,Argentina,1546,6636,19,7,June,28,7:21 AM,yes,03730
Tokyo,Japan,Dublin,Ireland,2734,8963,17,8,January,13,1:45 AM,yes,03823
Abuja,Nigeria,Atlanta,USA,2077,3889,11,5,August,22,4:23 PM,yes,07262
New Dehli,India,Madeira,Portugal,813,3294,5,4,April,2,11:44 PM,yes,06979
Copenhagen,Denmark,Kansas City,USA,3142,8981,14,7,March,0,12:45 PM,yes,01792
Rome,Italy,Seoul,South Korea,1977,11963,25,7,March,27,0:21 AM,yes,01634
Toronto,Canada,Madrid,Spain,1366,11842,16,6,June,26,10:50 AM,yes,06495
Bangkok,Thailand,Madrid,Spain,1759,2272,8,5,January,5,3:33 PM,yes,05556
Stockholm,Sweden,Amsterdam,Netherlands,297,187,3,0,December,0,5:21 PM,yes,07644
Stockholm,Sweden,Shanghai,China,2875,8874,12,6,April,0,4:38 AM,yes,08369
Frankfurt,Germany,Charleston,USA,1913,7018,7,6,January,6,9:32 PM,yes,06259
Paris,France,Quebec,Canada,2682,6718,9,6,October,18,12:49 PM,yes,06071
Tunis,Tunisia,Buenos Aires,Argentina,857,5763,7,4,April,28,8:13 AM,yes,04997
Bonn,Germany,Madeira,Portugal,124,1486,2,1,August,23,9:54 PM,yes,03157
Warsaw,Poland,Juneau,USA,4459,6750,15,10,April,20,5:45 AM,yes,00423
Oslo,Norway,Melbourne,Australia,3636,11874,24,8,May,29,5:08 PM,yes,00098
Abuja,Nigeria,San Juan,Puerto Rico,2129,5789,11,5,August,29,11:11 AM,yes,01051
Malmo,Sweden,Juneau,USA,3444,7351,17,10,August,26,0:08 AM,yes,03873
Malmo,Sweden,Bogota,Colombia,3330,10939,13,7,January,9,8:58 PM,yes,06926
Paris,France,Mar Del Plata,Argentina,1997,3281,13,5,June,14,5:13 PM,yes,08254
Santorini,Greece,Helsinki,Finland,167,308,2,0,April,20,2:50 AM,yes,03005
Seattle,USA,Panama City,Panama,595,1588,2,2,June,14,12:02 PM,yes,03171
Bonn,Germany,Istanbul,Turkyie,201,345,3,1,December,15,5:00 AM,yes,06356
Budapest,Hungary,Zanzibar,Tanzania,145,982,2,1,February,21,8:40 PM,yes,03059
Ibiza,Spain,Atlanta,USA,1960,6192,13,6,May,2,12:59 PM,yes,03193
Miami,USA,Madeira,Portugal,1475,2554,9,5,November,20,11:20 AM,yes,00154
Panama City,Panama,Budapest,Hungary,1576,10585,11,7,September,23,11:45 AM,yes,08105
Oporto,Portugal,Lima,Peru,2366,6715,16,6,April,22,10:41 PM,yes,09420
Vienna,Austria,Cairo,Egypt,205,82,3,0,September,24,4:32 AM,yes,04136
Brasilia,Brazil,Juneau,USA,1067,2497,15,5,November,16,10:52 PM,yes,00008
Seoul,South Korea,Bogota,Colombia,4919,11747,23,14,January,29,11:43 AM,yes,02814
New York,USA,Las Vegas,USA,777,3139,6,3,June,3,6:53 PM,no,02071
St. Tropez,France,Montevideo,Uruguay,1465,4752,9,5,April,29,5:19 PM,yes,00245
London,England,Toronto,Canada,2277,4221,12,5,March,14,6:42 AM,yes,07677
Seoul,South Korea,Seattle,USA,169,1967,3,1,December,0,2:26 AM,yes,09854
Las Vegas,USA,Abuja,Nigeria,1522,7087,19,8,August,25,10:05 PM,yes,04839
Marrakesh,Morocco,Moscow,Russia,380,162,4,2,October,16,1:39 PM,yes,00735
Istanbul,Turkyie,Charleston,USA,2312,8052,16,7,September,25,12:29 AM,yes,01432
Honolulu,USA,Zanzibar,Tanzania,4598,9491,14,13,January,3,2:58 PM,yes,01605
Lisbon,Portugal,St. Tropez,France,332,116,3,1,December,1,12:56 AM,yes,02239
Zurich,Switzerland,Dublin,Ireland,168,658,1,1,January,9,7:40 PM,yes,05863
Melbourne,Australia,New Dehli,India,2051,3432,12,5,July,24,8:50 PM,yes,04863
Amsterdam,Netherlands,Dallas,USA,1659,8217,20,7,July,0,3:51 AM,yes,03406
Copenhagen,Denmark,Sydney,Australia,2312,8150,27,8,September,7,12:25 PM,yes,01586
Tampa,USA,Jerusalem,Israel,2523,6724,28,7,May,13,10:31 PM,yes,00947
Baghdad,Iraq,Sevilla,Spain,74,1984,2,1,April,3,4:19 AM,yes,01375
Valencia,Spain,Sofia,Bulgaria,364,1931,2,1,November,11,0:22 AM,yes,05869
Santiago,Chile,Valencia,Spain,1216,10876,12,6,March,16,10:20 PM,yes,03767
Marrakesh,Morocco,Minsk,Belarus,611,1858,2,2,December,1,5:17 AM,yes,07854
St. Tropez,France,Lisbon,Portugal,157,1502,2,1,May,13,2:34 PM,yes,00229
Mexico City,Mexico,Medellin,Colombia,239,935,2,1,April,9,4:32 AM,yes,08919
Honolulu,USA,Chicago,USA,1004,458,16,5,April,27,6:31 PM,no,05004
London,England,Melbourne,Australia,3111,6085,19,9,December,18,10:36 AM,yes,04766
Nagasaki,Japan,Seattle,USA,181,448,3,1,September,18,4:30 PM,yes,07676
Las Vegas,USA,Brussels,Belgium,1881,7321,19,9,February,17,2:34 AM,yes,02886
Charleston,USA,Sydney,Australia,4340,7076,25,14,October,0,11:07 PM,yes,01621
Berlin,Germany,Havana,Cuba,1276,8200,9,6,April,6,9:60 PM,yes,00086
Athens,Greece,Sevilla,Spain,91,1391,3,1,October,19,10:45 PM,yes,01287
Zanzibar,Tanzania,Warsaw,Poland,62,1700,3,1,April,2,9:21 PM,yes,05188
Okinawa,Japan,Houston,USA,2834,11241,19,14,December,17,10:57 PM,yes,06259
Santorini,Greece,Sao Paulo,Brazil,1145,6175,16,6,August,6,1:06 AM,yes,01772
Charleston,USA,Copenhagen,Denmark,1975,6814,11,6,September,14,8:54 PM,yes,02775
Cape Town,South Africa,Oslo,Norway,116,63,2,0,May,10,12:52 AM,yes,00845
San Fransisco,USA,Zurich,Switzerland,4229,7092,11,9,March,5,2:53 PM,yes,04823
New Dehli,India,Sydney,Australia,1362,2295,15,5,January,0,12:56 AM,yes,03367
Athens,Greece,Valencia,Spain,329,163,3,1,September,10,10:34 AM,yes,00122
St. Tropez,France,Taipei,Taiwan,2058,7711,7,6,February,19,9:58 PM,yes,06040
Nice,France,Athens,Greece,197,1618,3,1,July,9,4:16 AM,yes,03889
Taipei,Taiwan,Los Angeles,USA,132,97,1,0,January,24,10:05 PM,yes,01296
Dublin,Ireland,Seattle,USA,2114,6713,22,8,February,20,11:05 PM,yes,05314
Bergen,Norway,Malmo,Sweden,281,213,3,0,June,2,8:37 PM,yes,00393
Sao Paulo,Brazil,Zanzibar,Tanzania,1653,6784,8,6,July,13,8:03 AM,yes,05705
Atlanta,USA,Dubai,United Arab Emirates,3007,9292,18,8,February,8,5:33 PM,yes,04945
Toronto,Canada,Moscow,Russia,2101,8085,17,7,November,21,10:27 PM,yes,00977
New York,USA,Sofia,Bulgaria,2339,8440,14,7,October,20,6:00 PM,yes,01292
Beijing,China,Valencia,Spain,2745,7125,11,6,May,1,12:25 AM,yes,00002
Abuja,Nigeria,London,England,203,320,2,0,February,29,10:49 PM,yes,04913
London,England,Lima,Peru,1833,10630,12,6,September,5,11:11 PM,yes,02674
Stockholm,Sweden,Brussels,Belgium,161,247,2,0,December,29,1:12 AM,yes,00262
Lima,Peru,Las Vegas,USA,394,1696,5,2,January,15,11:07 AM,yes,02669
Reykjavik,Iceland,Taipei,Taiwan,1560,9922,28,8,February,25,10:16 PM,yes,00711
Beijing,China,Madeira,Portugal,1869,6613,19,7,June,15,3:09 PM,yes,04512
San Fransisco,USA,Havana,Cuba,1119,1048,7,3,May,1,2:02 AM,yes,09576
San Fransisco,USA,Zanzibar,Tanzania,2346,11338,11,10,March,28,8:41 AM,yes,07880
Sydney,Australia,Warsaw,Poland,2937,9030,26,8,March,21,8:15 AM,yes,00314
Edinburgh,Scotland,Stockholm,Sweden,204,577,1,1,June,1,8:47 AM,yes,00738
Valencia,Spain,Dallas,USA,2116,8670,14,7,March,1,10:30 AM,yes,01785
Bangkok,Thailand,Atlanta,USA,4346,7083,18,11,January,15,2:50 PM,yes,07335
Reykjavik,Iceland,Sevilla,Spain,478,451,4,2,February,12,10:49 PM,yes,08172
Santiago,Chile,Reykjavik,Iceland,1695,2059,5,4,November,26,0:38 AM,yes,06232
Charleston,USA,Juneau,USA,735,456,6,4,October,4,9:36 PM,no,08736
St. Petersburg,Russia,Montevideo,Uruguay,1162,8408,11,6,December,28,3:11 AM,yes,08485
Nairobi,Kenya,Melbourne,Australia,2436,8497,22,7,May,2,3:10 AM,yes,00690
Oporto,Portugal,Athens,Greece,787,1870,5,2,January,6,4:23 AM,yes,04276
Abuja,Nigeria,Madeira,Portugal,96,364,1,0,June,15,0:43 AM,yes,09185
Stockholm,Sweden,London,England,228,1984,3,1,December,12,9:13 AM,yes,04857
Juneau,USA,Sao Paulo,Brazil,1136,5126,13,5,December,22,5:46 AM,yes,00548
Atlanta,USA,Valencia,Spain,2661,8028,11,6,November,26,6:24 AM,yes,08468
Bonn,Germany,New York,USA,2530,11508,15,6,September,20,8:49 PM,yes,02629
New Dehli,India,Bergen,Norway,1574,852,4,3,August,7,9:50 PM,yes,05983
Charleston,USA,Quebec,Canada,250,201,3,0,May,1,9:42 PM,yes,00916
Valencia,Spain,Helsinki,Finland,269,252,3,1,April,25,2:45 PM,yes,09465
Ibiza,Spain,Mumbai,India,1438,196,9,3,July,9,1:32 AM,yes,09939
Seoul,South Korea,San Fransisco,USA,168,252,2,1,March,28,12:33 AM,yes,00678
Minsk,Belarus,Chicago,USA,3822,10238,23,8,December,23,3:23 AM,yes,07750
Reykjavik,Iceland,San Juan,Puerto Rico,1181,4009,9,4,May,22,8:47 PM,yes,01433
Sao Paulo,Brazil,Lima,Peru,757,727,3,2,August,1,12:01 PM,yes,03210
Vienna,Austria,Tunis,Tunisia,343,1218,3,1,September,25,2:19 AM,yes,03754
Medellin,Colombia,Beijing,China,3024,6053,23,13,July,3,0:40 PM,yes,01423
London,England,Prague,Chzechia,239,503,1,1,March,24,10:50 PM,yes,08919
Stockholm,Sweden,Taipei,Taiwan,1380,11394,13,6,February,22,0:04 AM,yes,00705
Medellin,Colombia,Seoul,South Korea,2730,11562,16,14,December,6,6:39 AM,yes,08937
Okinawa,Japan,Prague,Chzechia,3351,8187,20,7,November,1,8:06 AM,yes,05481
Seattle,USA,Mumbai,India,2569,8845,11,12,March,0,0:43 PM,yes,02568
Sevilla,Spain,Kansas City,USA,2853,7824,23,7,August,6,7:10 PM,yes,03106
Quebec,Canada,Panama City,Panama,337,129,3,1,September,12,9:17 AM,yes,08948
St. Petersburg,Russia,Tampa,USA,1567,8671,16,7,July,9,5:09 PM,yes,03752
Zurich,Switzerland,Chicago,USA,2729,9298,11,7,November,7,12:19 AM,yes,09203
Cape Town,South Africa,Bergen,Norway,339,415,3,0,May,8,7:05 PM,yes,00367
Athens,Greece,Marrakesh,Morocco,309,233,2,2,April,28,12:02 PM,yes,06295
Rome,Italy,Oslo,Norway,144,481,1,0,January,17,7:08 PM,yes,09615
Oslo,Norway,San Juan,Puerto Rico,1203,7734,9,6,April,14,0:02 PM,yes,04369
Caracas,Venezuela,Buenos Aires,Argentina,389,265,1,1,February,25,11:56 AM,yes,05296
Las Vegas,USA,Nairobi,Kenya,2067,6124,24,10,March,6,7:07 PM,yes,03571
Sao Paulo,Brazil,Dublin,Ireland,1565,2583,4,4,March,22,10:37 AM,yes,06674
Sao Paulo,Brazil,Hong Kong,China,3776,7482,26,11,November,9,7:58 AM,yes,02460
Santiago,Chile,Bangkok,Thailand,3258,11693,18,11,October,4,0:55 AM,yes,08509
Santiago,Chile,Cairo,Egypt,1834,6117,16,6,September,21,4:37 PM,yes,07094
Kyiv,Ukraine,Dublin,Ireland,748,216,2,2,January,20,9:34 PM,yes,06333
Okinawa,Japan,Tunis,Tunisia,3340,10180,25,8,July,29,9:34 AM,yes,05579
Zurich,Switzerland,Bogota,Colombia,2408,7346,18,7,November,17,11:11 AM,yes,02532
Istanbul,Turkyie,Gainesville,USA,1617,6570,15,7,February,13,5:04 AM,yes,01994
Seattle,USA,Gainesville,USA,531,2780,6,3,June,23,9:49 AM,no,07091
Atlanta,USA,Bangkok,Thailand,3508,7224,11,11,March,2,8:32 AM,yes,01319
Lisbon,Portugal,St. Petersburg,Russia,338,446,5,2,March,29,5:30 PM,yes,05978
Helsinki,Finland,Dubai,United Arab Emirates,171,825,1,1,June,24,8:32 AM,yes,02537
Melbourne,Australia,Athens,Greece,1637,11485,16,7,September,29,12:44 PM,yes,08929
Istanbul,Turkyie,Shanghai,China,1556,3378,9,5,March,26,10:24 PM,yes,03204
Sao Paulo,Brazil,Bangkok,Thailand,2561,7844,16,10,December,4,11:11 PM,yes,08628
Madrid,Spain,Bonn,Germany,149,194,3,0,July,24,2:24 PM,yes,07351
Berlin,Germany,Ibiza,Spain,267,52,3,0,November,29,6:58 PM,yes,07057
Dubai,United Arab Emirates,Prague,Chzechia,799,1082,5,2,June,6,1:43 PM,yes,09142
Quebec,Canada,Kansas City,USA,239,617,3,1,November,0,10:08 AM,yes,06338
Oporto,Portugal,Sofia,Bulgaria,663,1143,3,2,April,16,1:06 AM,yes,03862
Nice,France,Brasilia,Brazil,1358,2583,11,5,September,14,9:37 AM,yes,08339
Brasilia,Brazil,Miami,USA,149,447,1,1,March,15,8:36 PM,yes,08901
Seattle,USA,Edinburgh,Scotland,3020,10606,26,8,March,22,12:44 PM,yes,05569
Havana,Cuba,Zurich,Switzerland,1319,7026,12,6,November,12,5:48 AM,yes,01594
Mumbai,India,Nice,France,817,587,7,3,August,22,0:02 PM,yes,07253
Malmo,Sweden,Abuja,Nigeria,363,1162,3,1,July,10,9:07 AM,yes,05028
Glasgow,Scotland,Tokyo,Japan,3572,10470,16,8,May,0,11:42 PM,yes,09475
Toronto,Canada,Frankfurt,Germany,2606,6848,9,6,February,0,7:55 AM,yes,00709
Okinawa,Japan,Rome,Italy,1514,11548,16,7,July,1,3:19 PM,yes,08127
Las Vegas,USA,Mumbai,India,3755,8951,28,12,September,20,5:00 AM,yes,01443
Marrakesh,Morocco,Charleston,USA,920,3481,7,5,December,3,12:00 AM,yes,02494
Dubai,United Arab Emirates,Sydney,Australia,1357,8075,7,6,November,8,7:30 PM,yes,08563
Cairo,Egypt,Toronto,Canada,1501,11626,7,6,November,9,11:39 PM,yes,04193
Prague,Chzechia,Reykjavik,Iceland,369,1593,4,2,November,13,11:59 PM,yes,00446
Hong Kong,China,Jerusalem,Israel,2022,3246,10,5,August,26,9:01 AM,yes,05221
Seoul,South Korea,Tampa,USA,5750,10016,19,13,February,16,0:29 PM,yes,01635
Nagasaki,Japan,Istanbul,Turkyie,2098,10364,7,6,June,9,12:22 PM,yes,07086
Los Angeles,USA,Las Vegas,USA,161,416,1,0,July,25,10:49 PM,no,03499
Nice,France,Seattle,USA,4092,6402,17,9,March,1,0:45 AM,yes,00122
San Fransisco,USA,Dallas,USA,458,1982,2,2,April,25,12:22 AM,no,07413
St. Petersburg,Russia,San Juan,Puerto Rico,3038,10136,26,7,September,19,1:05 AM,yes,04673
Paris,France,Zanzibar,Tanzania,66,1693,1,1,February,2,0:07 AM,yes,09452
Honolulu,USA,Sydney,Australia,2113,2287,12,5,March,17,11:30 AM,yes,06068
Shanghai,China,Ibiza,Spain,2052,8580,16,6,June,16,4:49 AM,yes,00102
Los Angeles,USA,Houston,USA,407,1485,5,2,May,15,1:60 AM,no,09857
Madeira,Portugal,Stockholm,Sweden,384,130,2,1,October,10,9:01 AM,yes,09677
Budapest,Hungary,Seoul,South Korea,2797,6360,27,7,February,9,9:58 AM,yes,01175
Miami,USA,Baghdad,Iraq,1813,11544,13,7,May,12,12:03 AM,yes,06650
Stockholm,Sweden,Kyiv,Ukraine,58,1636,2,1,December,18,7:22 PM,yes,04972
New York,USA,Cairo,Egypt,1237,10355,10,6,December,12,0:00 AM,yes,08128
Shanghai,China,Madeira,Portugal,3345,8383,15,7,September,24,11:25 PM,yes,04249
Moscow,Russia,Amsterdam,Netherlands,102,168,1,1,January,9,12:50 PM,yes,08684
Oporto,Portugal,Bergen,Norway,247,1878,1,1,January,12,0:23 PM,yes,02586
Sydney,Australia,Miami,USA,5627,9613,22,14,August,25,1:35 AM,yes,00706
Zurich,Switzerland,Sevilla,Spain,150,50,2,0,July,18,10:44 AM,yes,04731
